tour,year,official_tournament_id,group_name,level,title,surface,in_outdoor,city,country,singles_draw_size,doubles_draw_size,prize_money,start_date,end_date,singles_champion
wta,2016,931,PALMANOVA 2,ITF,"ITF/TENNIS EUROPE $10,000 - PALMANOVA 2 (MALLORCA), SPAIN",Clay,O,,SPAIN,32,16,10000,2016-02-22,2016-02-28,Olga Saez Larra
wta,2016,933,PERIGUEUX,ITF,"ITF/TENNIS EUROPE $25,000 - PERIGUEUX, FRANCE",Clay,O,,FRANCE,32,16,25000,2016-06-20,2016-06-26,Jil Teichmann
wta,2016,935,SAINT GAUDENS,ITF,"ITF/TENNIS EUROPE $50,000 + H - SAINT GAUDENS, FRANCE",Clay,O,,FRANCE,32,16,50000,2016-05-09,2016-05-15,Irina Khromacheva
wta,2016,947,BATUMI,ITF,"ITF/TENNIS EUROPE $10,000 - BATUMI, GEORGIA",Clay,O,,GEORGIA,32,16,10000,2016-08-29,2016-09-04,Mariam Bolkvadze
wta,2016,975,NEW DELHI,ITF,"ITF $25,000 - NEW DELHI, INDIA",Hard,O,,INDIA,32,16,25000,2016-02-15,2016-02-20,Sabina Sharipova
wta,2016,982,ATLANTA,ITF,"ITF/USTA $50,000 - ATLANTA, GA, USA",Hard,O,,USA,32,16,50000,2016-09-12,2016-09-18,Elise Mertens
wta,2016,986,ALBUQUERQUE,ITF,"ITF/USTA $75,000 - ALBUQUERQUE, NEW MEXICO",Hard,O,,USA,32,16,75000,2016-09-19,2016-09-25,Mandy Minella
wta,2016,987,JACKSON,ITF,"ITF/USTA $25,000 - JACKSON, MISSISSIPPI",Clay,O,,USA,32,16,25000,2016-04-04,2016-04-10,Grace Min
wta,2016,990,ALKMAAR,ITF,"ITF/TENNIS EUROPE $10,000 - ALKMAAR, NETHERLANDS",Clay,O,,NETHERLANDS,32,16,10000,2016-06-13,2016-06-19,Elyne Boeykens
wta,2016,992,SHENZHEN 3,ITF,"ITF $100,000 - SHENZHEN 2, CHINA",Hard,O,,CHINA,32,16,100000,2016-11-14,2016-11-20,Shuai Peng
wta,2016,1002,ACAPULCO,International,"Abierto Mexicano TELCEL presentado por HSBC - Acapulco, Mexico",Hard,O,ACAPULCO,MEXICO,32,16,226750,2016-02-22,2016-02-27,Sloane Stephens
wta,2016,1003,DOHA,Premier 5,"Qatar Total Open 2016 - Doha, Qatar",Hard,O,DOHA,QATAR,56,28,2517250,2016-02-21,2016-02-27,Carla Suárez Navarro
wta,2016,1005,RABAT,International,"Grand Prix De SAR La Princesse Lalla Meryem - Rabat, Morocco",Clay,O,RABAT,MOROCCO,32,16,226750,2016-04-25,2016-04-30,Timea Bacsinszky
wta,2016,1017,CINCINNATI,Premier 5,"Western & Southern Open - Cincinnati, OH, USA",Hard,O,CINCINNATI,"USA, OH",48,28,2503250,2016-08-15,2016-08-21,Karolina Pliskova
wta,2016,1020,BEIJING,Premier Mandatory,"China Open - Beijing, China",Hard,O,BEIJING,CHINA,60,28,5424394,2016-10-01,2016-10-09,Agnieszka Radwanska
wta,2016,1023,GUANGZHOU,International,"Guangzhou International Women's Open - Guangzhou, China",Hard,O,GUANGZHOU,CHINA,32,16,226750,2016-09-19,2016-09-24,Lesia Tsurenko
wta,2016,1024,SEOUL,International,"Korea Open - Seoul, Korea",Hard,O,SEOUL,KOREA,32,16,226750,2016-09-19,2016-09-25,Lara Arruabarrena
wta,2016,1027,ISTANBUL,International,"TEB BNP Paribas Istanbul Cup - Istanbul, Turkey",Clay,O,ISTANBUL,TURKEY,32,16,226750,2016-04-18,2016-04-24,Cagla Buyukakcay
wta,2016,1031,ESSEN,ITF,"ITF/TENNIS EUROPE $50,000 - ESSEN, GERMANY",Clay,O,,GERMANY,32,16,50000,2016-06-06,2016-06-12,Sara Sorribes Tormo
wta,2016,1038,MADRID,Premier Mandatory,"Mutua Madrid Open - Madrid, Spain",Clay,O,MADRID,SPAIN,64,28,4771360,2016-04-30,2016-05-07,Simona Halep
wta,2016,1039,MONTERREY,International,"ABIERTO MONTERREY AFIRME presentado por MasterCard - Monterrey, Mexico",Hard,O,MONTERREY,MEXICO,32,16,226750,2016-02-29,2016-03-06,Heather Watson
wta,2016,1041,KUALA LUMPUR,International,"BMW Malaysian Open - Kuala Lumpur, Malaysia",Hard,O,KUALA LUMPUR,MALAYSIA,32,16,226750,2016-02-29,2016-03-06,Elina Svitolina
wta,2016,1045,WASHINGTON DC,International,"Citi Open - Washington DC, USA",Hard,O,WASHINGTON DC,"USA, DC",32,16,226750,2016-07-18,2016-07-24,Yanina Wickmayer
wta,2016,1048,BASTAD,International,"ERICSSON OPEN - Bastad, Sweden",Clay,O,BASTAD,SWEDEN,32,16,226750,2016-07-18,2016-07-24,Laura Siegemund
wta,2016,1049,AUCKLAND,International,"ASB Classic - Auckland, New Zealand",Hard,O,AUCKLAND,NEW ZEALAND,32,16,226750,2016-01-04,2016-01-09,Sloane Stephens
wta,2016,1050,HOBART,International,"Hobart International - Hobart, Australia",Hard,O,HOBART,AUSTRALIA,32,16,226750,2016-01-10,2016-01-16,Alizé Cornet
wta,2016,1051,STUTTGART,Premier,"Porsche Tennis Grand Prix - Stuttgart, Germany",Clay,I,STUTTGART,GERMANY,28,16,693900,2016-04-18,2016-04-24,Angelique Kerber
wta,2016,1052,BIRMINGHAM,Premier,"Aegon Classic Birmingham - Birmingham, Great Britain",Grass,O,BIRMINGHAM,GREAT BRITAIN,32,16,780900,2016-06-13,2016-06-19,Madison Keys
wta,2016,1056,TOKYO,Premier,"Toray Pan Pacific Open - Tokyo, Japan",Hard,O,TOKYO,JAPAN,28,16,885500,2016-09-19,2016-09-25,Caroline Wozniacki
wta,2016,1059,TAIPEI,125K,"OEC Taipei WTA Ladies Open - Taipei, Chinese Taipei",Carpet,I,TAIPEI,CHINESE TAIPEI,32,16,115000,2016-11-14,2016-11-20,Evgeniya Rodina
wta,2016,1063,SHENZHEN,International,"Shenzhen Open - Shenzhen, China",Hard,O,SHENZHEN,CHINA,32,16,426750,2016-01-03,2016-01-09,Agnieszka Radwanska
wta,2016,1064,FLORIANOPOLIS,International,"Brasil Tennis Cup - Florianopolis, Brazil",Hard,O,FLORIANOPOLIS,BRAZIL,32,16,226750,2016-07-31,2016-08-05,Irina-Camelia Begu
wta,2016,1067,KATOWICE,International,"Katowice Open - Katowice, Poland",Hard,I,KATOWICE,POLAND,32,16,226750,2016-04-04,2016-04-10,Dominika Cibulkova
wta,2016,1068,NÜRNBERG,International,"NÜRNBERGER VERSICHERUNGS CUP 2016 - NÜRNBERG, GERMANY",Clay,O,NÜRNBERG,GERMANY,32,16,226750,2016-05-15,2016-05-21,Kiki Bertens
wta,2016,1072,LIMOGES 125,125K,"ENGIE Open de Limoges - Limoges, France",Hard,I,LIMOGES,FRANCE,32,8,115000,2016-11-14,2016-11-20,Ekaterina Alexandrova
wta,2016,1073,RIO DE JANEIRO,International,"Rio Open presented by Claro - Rio de Janeiro, Brazil",Clay,O,RIO DE JANEIRO,BRAZIL,32,16,226750,2016-02-15,2016-02-21,Francesca Schiavone
wta,2016,1074,HONG KONG,International,"Prudential Hong Kong Tennis Open - Hong Kong, China",Hard,O,HONG KONG,"HONG-KONG, CHINA",32,16,226750,2016-10-10,2016-10-16,Caroline Wozniacki
wta,2016,1075,WUHAN,Premier 5,"2016 Dongfeng Motor Wuhan Open - Wuhan, China",Hard,O,WUHAN,CHINA,56,28,2288250,2016-09-25,2016-10-01,Petra Kvitova
wta,2016,1076,TIANJIN,International,"Tianjin Open - Tianjin, China",Hard,O,TIANJIN,CHINA,32,16,426750,2016-10-10,2016-10-16,Shuai Peng
wta,2016,1077,JIUJIANG,International,"JiangXi Open - Nanchang, China",Hard,O,NANCHANG,CHINA,32,16,226750,2016-08-01,2016-08-07,Yingying Duan
wta,2016,1079,BUCHAREST,International,"BRD Bucharest Open - Bucharest, Romania",Clay,O,BUCHAREST,ROMANIA,32,16,226750,2016-07-11,2016-07-17,Simona Halep
wta,2016,1080,NOTTINGHAM,International,"Aegon Open Nottingham - Nottingham, Great Britain",Grass,O,NOTTINGHAM,GREAT BRITAIN,32,16,226750,2016-06-06,2016-06-12,Karolina Pliskova
wta,2016,1081,ZHUHAI,Finals,"Huajin Securities WTA Elite Trophy Zhuhai - Zhuhai, P.R. China",Hard,O,ZHUHAI,CHINA,12,6,2214500,2016-11-01,2016-11-06,Petra Kvitova
wta,2016,1082,PRAGUE,International,"J&T Banka Prague Open - Prague, Czech Republic",Clay,O,PRAGUE,CZECH REPUBLIC,32,16,426750,2016-04-25,2016-04-30,Lucie Safarova
wta,2016,1083,DALIAN,125K,"Dalian Women's Tennis Open - Dalian, China",Hard,O,DALIAN,CHINA,32,16,115000,2016-09-06,2016-09-11,Kristyna Pliskova
wta,2016,1086,ST. PETERSBURG,Premier,"St. Petersburg Ladies Trophy - St. Petersburg, Russia",Hard,I,ST. PETERSBURG,RUSSIA,28,16,687900,2016-02-08,2016-02-14,Roberta Vinci
wta,2016,1087,KAOHSIUNG,International,"Taiwan Open - Kaohsiung, Chinese Taipei",Hard,O,KAOHSIUNG,CHINESE TAIPEI,32,16,426750,2016-02-08,2016-02-14,Venus Williams
wta,2016,1088,SAN ANTONIO,125K,"San Antonio 125K Series - San Antonio, TX, USA",Hard,O,SAN ANTONIO,"USA, TX",32,8,115000,2016-03-14,2016-03-19,Misaki Doi
wta,2016,1090,MAKARSKA 125,125K,"Bol Open - Bol, Croatia",Clay,O,BOL,CROATIA,32,16,115000,2016-05-31,2016-06-05,Mandy Minella
wta,2016,1091,MALLORCA,International,"Mallorca Open - Mallorca, Spain",Grass,O,MALLORCA,SPAIN,32,16,226750,2016-06-13,2016-06-19,Caroline Garcia
wta,2016,1094,LAUSANNE,International,"LADIES CHAMPIONSHIP GSTAAD - Gstaad, Switzerland",Clay,O,GSTAAD,SWITZERLAND,32,16,226750,2016-07-11,2016-07-17,Viktorija Golubic
wta,2016,1095,HONOLULU,125K,"Hawaii Open - Honolulu, HI, USA",Hard,O,HONOLULU,USA,32,8,115000,2016-11-21,2016-11-27,Catherine Bellis
wta,2016,2204,INCHEON,ITF,"ITF $25,000 - INCHEON, KOREA",Hard,O,,KOREA,32,16,25000,2016-05-23,2016-05-29,Hyojoo Jeong
wta,2016,2211,LAGOS,ITF,"ITF $25,000 - LAGOS, NIGERIA",Hard,O,,NIGERIA,32,16,25000,2016-10-10,2016-10-16,Tadeja Majeric
wta,2016,2213,LAGOS 2,ITF,"ITF $25,000 - LAGOS 2, NIGERIA",Hard,O,,NIGERIA,32,16,25000,2016-10-17,2016-10-23,Conny Perrin
wta,2016,2230,TOKYO,ITF,"ITF $25,000 - TOKYO, JAPAN",Hard,O,,JAPAN,32,16,25000,2016-06-06,2016-06-12,Akiko Omae
wta,2016,2233,PUEBLA,ITF,"ITF $25,000 - PUEBLA, MEXICO",Hard,I,,MEXICO,32,16,25000,2016-03-07,2016-03-13,Irina Khromacheva
wta,2016,2235,PUNE 2,ITF,"ITF $25,000  + H - PUNE 2, INDIA",Hard,O,,INDIA,32,16,25000,2016-11-07,2016-11-13,Irina Khromacheva
wta,2016,2242,REDDING,ITF,"ITF/USTA $25,000 - REDDING, CA, USA",Hard,O,,USA,32,16,25000,2016-10-03,2016-10-08,Francoise Abanda
wta,2016,2246,BIARRITZ,ITF,"ITF/TENNIS EUROPE $100,000 - BIARRITZ, FRANCE",Clay,O,,FRANCE,32,16,100000,2016-09-12,2016-09-18,Rebecca Sramkova
wta,2016,2253,MONZON,ITF,"ITF/TENNIS EUROPE $10,000 - MONZON, SPAIN",Hard,O,,SPAIN,32,16,10000,2016-05-09,2016-05-15,Marie Bouzkova
wta,2016,2263,CHANGWON,ITF,"ITF $25,000 - CHANGWON, KOREA",Hard,O,,KOREA,32,16,25000,2016-04-04,2016-04-10,Susanne Celik
wta,2016,2278,KAZAN,ITF,"ITF/TENNIS EUROPE $10,000 - KAZAN, RUSSIA",Clay,O,,RUSSIA,32,16,10000,2016-06-27,2016-07-03,Amina Anshba
wta,2016,2295,CAIRO 4,ITF,"ITF $10,000 - CAIRO 4, EGYPT",Clay,O,,EGYPT,32,16,10000,2016-12-05,2016-12-11,Veronika Miroshnichenko
wta,2016,2297,CAIRO 5,ITF,"ITF $10,000 - CAIRO 5, EGYPT",Clay,O,,EGYPT,32,16,10000,2016-11-28,2016-12-04,Bojana Marinkovic
wta,2016,2298,CAIRO 6,ITF,"ITF $10,000 - CAIRO 6, EGYPT",Clay,O,,EGYPT,32,16,10000,2016-12-12,2016-12-18,Veronika Miroshnichenko
wta,2016,2300,DUBAI,ITF,"ITF $100,000+H- DUBAI, UNITED ARAB EMIRATES",Hard,O,,DUBAI,32,16,100000,2016-12-12,2016-12-18,Su-Wei Hsieh
wta,2016,2301,MANAMA,ITF,"ITF $10,000 - MANAMA, BAHRAIN",Hard,O,,BAHRAIN,32,16,10000,2016-03-28,2016-04-03,Tereza Mihalikova
wta,2016,2305,MELILLA,ITF,"ITF/TENNIS EUROPE $10,000 - MELILLA, SPAIN",Clay,O,,SPAIN,32,16,10000,2016-09-26,2016-10-02,Harmony Tan
wta,2016,2313,KARUIZAWA,ITF,"ITF $25,000 - KARUIZAWA, JAPAN",Grass,O,,JAPAN,32,16,25000,2016-05-23,2016-05-29,Nigina Abduraimova
wta,2016,2317,PALIC,ITF,"ITF/TENNIS EUROPE $10,000 - PALIC, SERBIA",Clay,O,,SERBIA,32,16,10000,2016-07-25,2016-07-31,Agnes Bukta
wta,2016,2320,FORT WORTH,ITF,"ITF/USTA $25,000 - FORT WORTH, TEXAS",Hard,O,,USA,32,16,25000,2016-08-01,2016-08-07,Caitlin Whoriskey
wta,2016,2322,PODGORICA,ITF,"ITF/TENNIS EUROPE $25,000 - PODGORICA, MONTENEGRO",Clay,O,,MONTENEGRO,32,16,25000,2016-09-19,2016-09-25,Quirine Lemoine
wta,2016,2334,TARGU MURES,ITF,"ITF/TENNIS EUROPE $10,000 - TARGU JIU, ROMANIA",Clay,O,,ROMANIA,32,16,10000,2016-07-18,2016-07-24,Jaqueline  Cristian
wta,2016,2335,IASI,ITF,"ITF/TENNIS EUROPE $10,000 - IASI, ROMANIA",Clay,O,,ROMANIA,32,16,10000,2016-07-04,2016-07-10,Alexandra Perper
wta,2016,2342,ARAD,ITF,"ITF/TENNIS EUROPE $10,000 - ARAD, ROMANIA",Clay,O,,ROMANIA,32,16,10000,2016-08-08,2016-08-14,Chantal Skamlova
wta,2016,2350,PELHAM,ITF,"ITF/USTA $25,000 - PELHAM, ALABAMA",Clay,O,,USA,32,16,25000,2016-04-11,2016-04-17,Grace Min
wta,2016,2379,LAS PALMAS DE GRAN CANARIA 2,ITF,"ITF/TENNIS EUROPE $10,000 - LAS PALMAS DE GRAN CANARIA 2, SPAIN",Clay,O,,SPAIN,32,16,10000,2016-08-15,2016-08-21,Andrea Gamiz
wta,2016,2383,ROME,ITF,"ITF/TENNIS EUROPE $50,000 - ROME - TIRO A VOLO, ITALY",Clay,O,,ITALY,32,16,50000,2016-06-27,2016-07-03,Sílvia Soler-Espinosa
wta,2016,2384,WUHAN,ITF,"ITF $50,000 - WUHAN, CHINA",Hard,O,,CHINA,32,16,50000,2016-07-25,2016-07-31,Qiang Wang
wta,2016,2398,NANJING,ITF,"ITF TENNIS $10,000 - NANJING, CHINA",Hard,O,,CHINA,32,16,10000,2016-02-29,2016-03-06,Anastasia Gasanova
wta,2016,2403,OSLO,ITF,"ITF/TENNIS EUROPE $10,000 - OSLO, NORWAY",Hard,I,,NORWAY,32,16,10000,2016-10-31,2016-11-06,Jacqueline Cabaj Awad
wta,2016,2404,STUTTGART-STAMMHEIM,ITF,"ITF/TENNIS EUROPE $10,000 - STUTTGART-STAMMHEIM, GERMANY",Hard,I,,GERMANY,32,16,10000,2016-01-11,2016-01-17,Anna Blinkova
wta,2016,2405,PADOVA,ITF,"ITF/TENNIS EUROPE $25,000 - PADOVA, ITALY",Clay,O,,ITALY,32,16,25000,2016-06-06,2016-06-12,Shilin Xu
wta,2016,2406,GALATI,ITF,"ITF/TENNIS EUROPE $10,000 - GALATI, ROMANIA",Clay,O,,ROMANIA,32,16,10000,2016-05-16,2016-05-22,Alexandra Perper
wta,2016,2410,KURUME,ITF,"ITF $50,000 - KURUME, JAPAN",Grass,O,,JAPAN,32,16,50000,2016-05-16,2016-05-22,Kyoka Okamura
wta,2016,2415,MOSCOW 2,ITF,"ITF/TENNIS EUROPE $25,000 - MOSCOW 2, RUSSIA",Clay,O,,RUSSIA,32,16,25000,2016-06-20,2016-06-26,Anastasiya Komardina
wta,2016,2416,AMARANTE,ITF,"ITF/TENNIS EUROPE $10,000 - AMARANTE, PORTUGAL",Hard,O,,PORTUGAL,32,16,10000,2016-06-27,2016-07-03,Daravy Ka Andrea
wta,2016,2421,SANTA CRUZ DE LA SIERRA,ITF,"ITF $10,000 - SANTA CRUZ, BOLIVIA",Clay,O,,BOLIVIA,32,16,10000,2016-12-12,2016-12-18,Victoria Rodriguez
wta,2016,2425,PORTO,ITF,"ITF/TENNIS EUROPE $10,000 - PORTO, PORTUGAL",Clay,I,,PORTUGAL,32,16,10000,2016-10-03,2016-10-09,Nina Stadler
wta,2016,2431,BENICARLO,ITF,"ITF/TENNIS EUROPE $10,000 - BENICARLO, SPAIN",Clay,O,,SPAIN,32,16,10000,2016-11-14,2016-11-20,Jessika Ponchet
wta,2016,2434,MAKINOHARA,ITF,"ITF $25,000 - MAKINOHARA, JAPAN",Carpet,O,,JAPAN,32,16,25000,2016-10-10,2016-10-16,Ksenia Lykina
wta,2016,2439,TOKYO 2,ITF,"ITF $100,000 - TOKYO 2, JAPAN",Hard,O,,JAPAN,32,16,100000,2016-11-07,2016-11-13,Shuai Zhang
wta,2016,2441,MINSK 2,ITF,"ITF/TENNIS EUROPE $25,000 - MINSK 2, BELARUS",Clay,O,,BELARUS,32,16,25000,2016-06-13,2016-06-19,Valentini Grammatikopoulou
wta,2016,2442,TORONTO,ITF,"ITF $50,000 - TORONTO, CANADA",Hard,I,,CANADA,32,16,50000,2016-10-31,2016-11-06,Catherine Bellis
wta,2016,2450,SAGUENAY,ITF,"ITF $50,000 - SAGUENAY, CANADA",Hard,I,,CANADA,32,16,50000,2016-10-17,2016-10-23,Catherine Bellis
wta,2016,2454,SHEFFIELD,ITF,"ITF/TENNIS EUROPE $10,000 - SHEFFIELD, GREAT BRITAIN",Hard,I,,GREAT BRITAIN,32,16,10000,2016-10-31,2016-11-06,Petra Krejsova
wta,2016,2458,INDIAN HARBOUR BEACH,ITF,"ITF/USTA $75,000 - INDIAN HARBOUR BEACH, FLORIDA",Clay,O,,USA,32,16,75000,2016-05-02,2016-05-08,Jennifer Brady
wta,2016,2459,BUDAPEST,ITF,"ITF/TENNIS EUROPE $100,000 - BUDAPEST, HUNGARY",Clay,O,,HUNGARY,32,16,100000,2016-07-04,2016-07-10,Elitsa Kostova
wta,2016,2460,GYOR,ITF,"ITF/TENNIS EUROPE $10,000 - GYOR, HUNGARY",Clay,O,,HUNGARY,32,16,10000,2016-04-25,2016-05-01,Bianka Bekefi
wta,2016,2464,MONTPELLIER,ITF,"ITF/TENNIS EUROPE $25,000+H - MONTPELLIER, FRANCE",Clay,O,,FRANCE,32,16,25000,2016-06-13,2016-06-19,Jil Teichmann
wta,2016,2466,PROKUPLJE,ITF,"ITF/TENNIS EUROPE $10,000 - PROKUPLJE, SERBIA",Clay,O,,SERBIA,32,16,10000,2016-07-11,2016-07-17,Sara Cakarevic
wta,2016,2467,IMOLA,ITF,"ITF/TENNIS EUROPE $25,000 - IMOLA, ITALY",Carpet,O,,ITALY,32,16,25000,2016-07-11,2016-07-17,Veronika Kudermetova
wta,2016,2478,SAVITAIPALE,ITF,"ITF/TENNIS EUROPE $10,000 - SAVITAIPALE, FINLAND",Clay,O,,FINLAND,32,16,10000,2016-07-25,2016-07-31,Julia Lohoff
wta,2016,2481,BAKU,ITF,"ITF/TENNIS EUROPE $10,000 - BAKU, AZERBAIJAN",Hard,O,,AZERBAIJAN,32,16,10000,2016-05-23,2016-05-29,Melis Sezer
wta,2016,2483,VIENNA,ITF,"ITF/TENNIS EUROPE $10,000 - VIENNA, AUSTRIA",Clay,O,,AUSTRIA,32,16,10000,2016-08-01,2016-08-07,Mira Antonitsch
wta,2016,2485,MADRID 2,ITF,"ITF/TENNIS EUROPE $10,000 - MADRID 2, SPAIN",Clay,O,,SPAIN,32,16,10000,2016-06-06,2016-06-12,Margot Yerolymos
wta,2016,2490,CORDOBA 2,ITF,"ITF $10,000 - VILLA DEL DIQUE, ARGENTINA",Clay,O,,ARGENTINA,32,16,10000,2016-04-25,2016-05-01,Elizabeth Halbauer
wta,2016,2497,ISMANING,ITF,"ITF/TENNIS EUROPE $10,000 - ISMANING, GERMANY",Carpet,I,,GERMANY,32,16,10000,2016-10-17,2016-10-23,Anastasia Zarycka
wta,2016,2510,GIMCHEON,ITF,"ITF $10,000 - GIMCHEON, KOREA",Hard,O,,KOREA,32,16,10000,2016-06-27,2016-07-03,Hyojoo Jeong
wta,2016,2525,BREDA,ITF,"ITF/TENNIS EUROPE $10,000 - BREDA, NETHERLANDS",Clay,O,,NETHERLANDS,32,16,10000,2016-06-20,2016-06-26,Vivian Heisen
wta,2016,2527,NOTO,ITF,"ITF $25,000 - NOTO, JAPAN",Carpet,O,,JAPAN,32,16,25000,2016-08-29,2016-09-04,Shiho Akita
wta,2016,2530,PROKUPLJE 2,ITF,"ITF/TENNIS EUROPE $10,000 - PROKUPLJE 2, SERBIA",Clay,O,,SERBIA,32,16,10000,2016-07-18,2016-07-24,Katarina Jokic
wta,2016,2531,CONTREXEVILLE,ITF,"ITF/TENNIS EUROPE $100,000 - CONTREXEVILLE, FRANCE",Clay,O,,FRANCE,32,16,100000,2016-07-04,2016-07-10,Pauline Parmentier
wta,2016,2535,TAMPERE,ITF,"ITF/TENNIS EUROPE $10,000 - TAMPERE, FINLAND",Clay,O,,FINLAND,32,16,10000,2016-07-18,2016-07-24,Piia Suomalainen
wta,2016,2536,MOSCOW 3,ITF,"ITF/TENNIS EUROPE $10,000 - MOSCOW 3, RUSSIA",Clay,O,,RUSSIA,32,16,10000,2016-08-08,2016-08-14,Victoria Kamenskaya
wta,2016,2541,MOSCOW 4,ITF,"ITF/TENNIS EUROPE $10,000 - MOSCOW 4, RUSSIA",Clay,O,,MOSCOW,32,16,10000,2016-08-15,2016-08-21,Anastasiya Komardina
wta,2016,2543,PORTSCHACH 2,ITF,"ITF/TENNIS EUROPE $10,000 - PORTSCHACH, AUSTRIA",Clay,O,,AUSTRIA,32,16,10000,2016-08-22,2016-08-28,Lenka Jurikova
wta,2016,2544,PRAGUE 2,ITF,"ITF/TENNIS EUROPE $75,000 - PRAGUE, CZECH REPUBLIC",Clay,O,,CZECH REPUBLIC,32,16,75000,2016-07-25,2016-07-31,Antonia Lottner
wta,2016,2550,TELAVI,ITF,"ITF/TENNIS EUROPE $25,000 - TELAVI, GEORGIA",Clay,O,,GEORGIA,32,16,25000,2016-09-05,2016-09-11,Veronika Kudermetova
wta,2016,2551,TSUKUBA,ITF,"ITF $25,000 - TSUKUBA, JAPAN",Hard,O,,JAPAN,32,16,25000,2016-08-22,2016-08-28,Peangtarn Plipuech
wta,2016,2552,CLERMONT-FERRAND,ITF,"ITF/TENNIS EUROPE $25,000 - CLERMONT-FERRAND, FRANCE",Hard,I,,FRANCE,32,16,25000,2016-09-26,2016-10-02,Richel Hogenkamp
wta,2016,2561,LA REUNION,ITF,"ITF/TENNIS EUROPE $10,000 - LA REUNION, FRANCE",Hard,O,,FRANCE,32,16,10000,2016-06-06,2016-06-12,Chayenne Ewijk
wta,2016,2567,KOFU,ITF,"ITF $25,000 - KOFU, JAPAN",Hard,O,,JAPAN,32,16,25000,2016-03-28,2016-04-03,Susanne Celik
wta,2016,2568,BERTIOGA,ITF,"ITF $25,000 - BERTIOGA, BRAZIL",Hard,O,,BRAZIL,32,16,25000,2016-01-25,2016-01-31,Sorana Cirstea
wta,2016,2576,AURANGABAD,ITF,"ITF $25,000 - AURANGABAD, INDIA",Clay,O,,INDIA,32,16,25000,2016-01-11,2016-01-17,Tadeja Majeric
wta,2016,2583,SURPRISE,ITF,"ITF/USTA $25,000 - SURPRISE, ARIZONA",Hard,O,,ARIZONA,32,16,25000,2016-02-15,2016-02-21,Jamie Loeb
wta,2016,2587,DIJON,ITF,"ITF/TENNIS EUROPE $10,000 - DIJON, FRANCE",Hard,I,,FRANCE,32,16,10000,2016-04-11,2016-04-17,Maria Marfutina
wta,2016,2592,CAIRO 2,ITF,"ITF $10,000 - CAIRO 2, EGYPT",Clay,O,,EGYPT,32,16,10000,2016-01-18,2016-01-24,Chantal Skamlova
wta,2016,2594,SAINT-MALO,ITF,"ITF/TENNIS EUROPE $50,000+H - SAINT MALO, FRANCE",Clay,O,,FRANCE,32,16,50000,2016-09-19,2016-09-25,Maryna Zanevska
wta,2016,2596,NAMANGAN,ITF,"ITF $25,000 - NAMANGAN, UZBEKISTAN",Hard,O,,UZBEKISTAN,32,16,25000,2016-05-30,2016-06-05,Barbora Stefkova
wta,2016,2599,BRESCIA,ITF,"ITF/TENNIS EUROPE $50,000 - BRESCIA, ITALY",Clay,O,,ITALY,32,16,50000,2016-05-30,2016-06-05,Karin Knapp
wta,2016,2607,LANDISVILLE,ITF,"ITF/USTA $25,000 - LANDISVILLE, PENNSYLVANIA",Hard,O,,USA,32,16,25000,2016-08-08,2016-08-14,Laura Robson
wta,2016,2611,SUMTER,ITF,"ITF/USTA $25,000 - SUMTER, SOUTH CAROLINA",Hard,O,,USA,32,16,25000,2016-06-13,2016-06-19,Catherine Bellis
wta,2016,2617,ALMATY,ITF,"ITF/TENNIS EUROPE $25,000 - ALMATY, KAZAKHSTAN",Clay,O,,KAZAKHSTAN,32,16,25000,2016-08-29,2016-09-04,Victoria Kamenskaya
wta,2016,2624,RABAT 2,ITF,"ITF $10,000 - RABAT 2, MOROCCO",Clay,O,,MOROCCO,32,16,10000,2016-12-26,2017-01-01,Josephine Boualem
wta,2016,2626,VERSMOLD,ITF,"ITF/TENNIS EUROPE $50,000 - VERSMOLD, GERMANY",Clay,O,,GERMANY,32,16,50000,2016-07-04,2016-07-10,Antonia Lottner
wta,2016,2629,VINKOVCI,ITF,"ITF/TENNIS EUROPE $10,000 - VINKOVCI, CROATIA",Clay,O,,CROATIA,32,16,10000,2016-08-01,2016-08-07,Tessah Andrianjafitrimo
wta,2016,2630,LA MARSA,ITF,"ITF $25,000 - LA MARSA, TUNISIA",Clay,O,,TUNISIA,32,16,25000,2016-05-09,2016-05-15,Victoria Kan
wta,2016,2631,BRNO,ITF,"ITF/TENNIS EUROPE $10,000 - BRNO, CZECH REPUBLIC",Clay,O,,CZECH REPUBLIC,32,16,10000,2016-09-19,2016-09-25,Miriam Skoch
wta,2016,2632,GOYANG,ITF,"ITF $25,000 - GOYANG, KOREA",Hard,O,,KOREA,32,16,25000,2016-05-16,2016-05-22,Na Lae Han
wta,2016,2637,KARSHI,ITF,"ITF $25,000 - KARSHI, UZBEKISTAN",Hard,O,,UZBEKISTAN,32,16,25000,2016-04-04,2016-04-10,Rebecca Sramkova
wta,2016,2638,SHREWSBURY,ITF,"ITF/TENNIS EUROPE $10,000 - SHREWSBURY, GREAT BRITAIN",Hard,I,,GREAT BRITAIN,32,16,10000,2016-11-07,2016-11-13,Petra Krejsova
wta,2016,2639,CURITIBA,ITF,"ITF $25,000 - CURITIBA, BRAZIL",Clay,O,,BRAZIL,32,16,25000,2016-03-07,2016-03-13,Catalina Pella
