tour,year,uk_tournament_id,location,tournament_name,series,surface,best_of,is_outdoor,start_date,end_date,num_matches,source_event_key,num_rounds,num_awarded_matches,num_completed_matches,num_disqualified_matches,num_retired_matches,num_walkover_matches,num_players,champion,runner_up,champion_avg_rank,champion_avg_odds,location_tournament_key
atp,2009,36,London,Wimbledon,grand_slam,grass,5,True,2009-06-22,2009-07-05,127,2009_36_london_wimbledon,7,0,120,0,6,1,128,Federer R.,Roddick A.,2.0,,london_wimbledon
atp,2009,37,Newport,Hall of Fame Championships,atp_250,grass,3,True,2009-07-06,2009-07-12,31,2009_37_newport_hall_of_fame_championships,5,0,30,0,1,0,32,Querrey S.,Ram R.,39.0,,newport_hall_of_fame_championships
atp,2009,38,Bastad,Catella Swedish Open,atp_250,clay,3,True,2009-07-13,2009-07-19,27,2009_38_bastad_catella_swedish_open,5,0,26,0,1,0,28,Soderling R.,Monaco J.,12.0,,bastad_catella_swedish_open
atp,2009,39,Stuttgart,Mercedes Cup,atp_250,clay,3,True,2009-07-13,2009-07-19,31,2009_39_stuttgart_mercedes_cup,5,0,30,0,1,0,32,Chardy J.,Hanescu V.,43.0,,stuttgart_mercedes_cup
atp,2009,40,Hamburg,International German Open,atp_500,clay,3,True,2009-07-20,2009-07-26,47,2009_40_hamburg_international_german_open,6,0,45,0,2,0,48,Davydenko N.,Mathieu P.H.,12.0,,hamburg_international_german_open
atp,2009,41,Indianapolis,Indianapolis Tennis Championships,atp_250,hard,3,True,2009-07-19,2009-07-26,31,2009_41_indianapolis_indianapolis_tennis_championships,5,0,31,0,0,0,32,Ginepri R.,Querrey S.,95.0,,indianapolis_indianapolis_tennis_championships
atp,2009,42,Gstaad,Allianz Suisse Open,atp_250,clay,3,True,2009-07-26,2009-08-02,31,2009_42_gstaad_allianz_suisse_open,5,0,29,0,2,0,32,Bellucci T.,Beck A.,119.0,,gstaad_allianz_suisse_open
atp,2009,43,Los Angeles,LA Tennis Open,atp_250,hard,3,True,2009-07-27,2009-08-02,27,2009_43_los_angeles_la_tennis_open,5,0,25,0,1,1,28,Querrey S.,Ball C.,32.0,,los_angeles_la_tennis_open
atp,2009,44,Umag,Studena Croatia Open,atp_250,clay,3,True,2009-07-28,2009-08-02,31,2009_44_umag_studena_croatia_open,5,0,31,0,0,0,32,Davydenko N.,Ferrero J.C.,9.0,,umag_studena_croatia_open
atp,2009,45,Washington,Legg Mason Classic,atp_500,hard,3,True,2009-08-02,2009-08-09,47,2009_45_washington_legg_mason_classic,6,0,45,0,1,1,48,Del Potro J.M.,Roddick A.,6.0,,washington_legg_mason_classic
atp,2009,46,Montreal,Rogers Masters,masters_1000,hard,3,True,2009-08-10,2009-08-16,55,2009_46_montreal_rogers_masters,6,0,52,0,3,0,56,Murray A.,Del Potro J.M.,3.0,,montreal_rogers_masters
atp,2009,47,Cincinnati,Western & Southern Financial Group Masters,masters_1000,hard,3,True,2009-08-17,2009-08-23,55,2009_47_cincinnati_western_southern_financial_group_masters,6,0,51,0,4,0,56,Federer R.,Djokovic N.,1.0,,cincinnati_western_southern_financial_group_masters
atp,2009,48,New Haven,Pilot Pen Tennis,atp_250,hard,3,True,2009-08-23,2009-08-29,47,2009_48_new_haven_pilot_pen_tennis,6,0,45,0,2,0,48,Verdasco F.,Querrey S.,10.0,,new_haven_pilot_pen_tennis
atp,2009,49,New York,US Open,grand_slam,hard,5,True,2009-08-31,2009-09-14,127,2009_49_new_york_us_open,7,0,123,0,4,0,128,Del Potro J.M.,Federer R.,6.0,,new_york_us_open
atp,2009,50,Bucharest,Open Romania,atp_250,clay,3,True,2009-09-21,2009-09-27,31,2009_50_bucharest_open_romania,5,0,30,0,1,0,32,Montanes A.,Monaco J.,53.0,,bucharest_open_romania
atp,2009,51,Metz,Open de Moselle,atp_250,hard,3,False,2009-09-21,2009-09-29,27,2009_51_metz_open_de_moselle,5,0,26,0,1,0,28,Monfils G.,Kohlschreiber P.,13.0,,metz_open_de_moselle
atp,2009,52,Bangkok,Thailand Open,atp_250,hard,3,False,2009-09-28,2009-10-04,27,2009_52_bangkok_thailand_open,5,0,27,0,0,0,28,Simon G.,Troicki V.,10.0,,bangkok_thailand_open
atp,2009,53,Kuala Lumpur,Proton Malaysian Open,atp_250,hard,3,False,2009-09-28,2009-10-04,27,2009_53_kuala_lumpur_proton_malaysian_open,5,0,27,0,0,0,28,Davydenko N.,Verdasco F.,8.0,,kuala_lumpur_proton_malaysian_open
atp,2009,54,Beijing,China Open,atp_500,hard,3,True,2009-10-05,2009-10-11,31,2009_54_beijing_china_open,5,0,31,0,0,0,32,Djokovic N.,Cilic M.,4.0,,beijing_china_open
atp,2009,55,Tokyo,Rakuten Japan Open Tennis Championships,atp_500,hard,3,True,2009-10-05,2009-10-11,31,2009_55_tokyo_rakuten_japan_open_tennis_championships,5,0,29,0,2,0,32,Tsonga J.W.,Youzhny M.,7.0,,tokyo_rakuten_japan_open_tennis_championships
atp,2009,56,Shanghai,Shanghai Masters,masters_1000,hard,3,True,2009-10-11,2009-10-18,55,2009_56_shanghai_shanghai_masters,6,0,46,0,9,0,56,Davydenko N.,Nadal R.,8.0,,shanghai_shanghai_masters
atp,2009,57,Moscow,Kremlin Cup,atp_250,hard,3,False,2009-10-19,2009-10-25,31,2009_57_moscow_kremlin_cup,5,0,27,0,4,0,32,Youzhny M.,Tipsarevic J.,30.0,,moscow_kremlin_cup
atp,2009,58,Stockholm,Stockholm Open,atp_250,hard,3,False,2009-10-19,2009-10-25,31,2009_58_stockholm_stockholm_open,5,0,29,0,0,2,32,Baghdatis M.,Rochus O.,66.0,,stockholm_stockholm_open
atp,2009,59,Lyon,Grand Prix de Lyon,atp_250,hard,3,False,2009-10-26,2009-11-01,31,2009_59_lyon_grand_prix_de_lyon,5,0,31,0,0,0,32,Ljubicic I.,Llodra M.,29.0,,lyon_grand_prix_de_lyon
atp,2009,60,St. Petersburg,St. Petersburg Open,atp_250,hard,3,False,2009-10-25,2009-11-01,31,2009_60_st_petersburg_st_petersburg_open,5,0,27,0,4,0,32,Stakhovsky S.,Zeballos H.,93.0,,st_petersburg_st_petersburg_open
atp,2009,61,Vienna,BA-CA Tennis Trophy,atp_250,hard,3,False,2009-10-26,2009-11-01,31,2009_61_vienna_ba_ca_tennis_trophy,5,0,30,0,1,0,32,Melzer J.,Cilic M.,35.0,,vienna_ba_ca_tennis_trophy
atp,2009,62,Basel,Davidoff Swiss Indoors,atp_500,hard,3,False,2009-11-02,2009-11-08,31,2009_62_basel_davidoff_swiss_indoors,5,0,31,0,0,0,32,Djokovic N.,Federer R.,3.0,,basel_davidoff_swiss_indoors
atp,2009,63,Valencia,Valencia Open 500,atp_500,hard,3,False,2009-11-02,2009-11-08,31,2009_63_valencia_valencia_open_500,5,0,28,0,2,1,32,Murray A.,Youzhny M.,4.0,,valencia_valencia_open_500
atp,2009,64,Paris,BNP Paribas Masters,masters_1000,hard,3,False,2009-11-08,2009-11-15,47,2009_64_paris_bnp_paribas_masters,6,0,44,0,3,0,48,Djokovic N.,Monfils G.,3.0,,paris_bnp_paribas_masters
atp,2009,65,London,Masters Cup,tour_finals,hard,3,False,2009-11-22,2009-11-29,15,2009_65_london_masters_cup,3,0,15,0,0,0,8,Davydenko N.,Del Potro J.M.,7.0,,london_masters_cup
atp,2010,1,Brisbane,Brisbane International,atp_250,hard,3,True,2010-01-04,2010-01-10,31,2010_1_brisbane_brisbane_international,5,0,31,0,0,0,32,Roddick A.,Stepanek R.,7.0,,brisbane_brisbane_international
atp,2010,2,Chennai,Chennai Open,atp_250,hard,3,True,2010-01-04,2010-01-10,31,2010_2_chennai_chennai_open,5,0,31,0,0,0,32,Cilic M.,Wawrinka S.,14.0,,chennai_chennai_open
atp,2010,3,Doha,Qatar Exxon Mobil Open,atp_250,hard,3,True,2010-01-04,2010-01-09,31,2010_3_doha_qatar_exxon_mobil_open,5,0,29,0,2,0,32,Davydenko N.,Nadal R.,6.0,,doha_qatar_exxon_mobil_open
atp,2010,4,Auckland,Heineken Open,atp_250,hard,3,True,2010-01-10,2010-01-16,27,2010_4_auckland_heineken_open,5,0,26,0,1,0,28,Isner J.,Clement A.,33.0,,auckland_heineken_open
atp,2010,5,Sydney,Medibank International,atp_250,hard,3,True,2010-01-11,2010-01-16,27,2010_5_sydney_medibank_international,5,0,26,0,1,0,28,Baghdatis M.,Gasquet R.,42.0,,sydney_medibank_international
atp,2010,6,Melbourne,Australian Open,grand_slam,hard,5,True,2010-01-18,2010-01-31,127,2010_6_melbourne_australian_open,7,0,121,0,5,1,128,Federer R.,Murray A.,1.0,,melbourne_australian_open
atp,2010,7,Johannesburg,SA Tennis Open,atp_250,hard,3,True,2010-02-01,2010-02-07,31,2010_7_johannesburg_sa_tennis_open,5,0,31,0,0,0,32,Lopez F.,Robert S.,39.0,,johannesburg_sa_tennis_open
atp,2010,8,Santiago,Movistar Open,atp_250,clay,3,True,2010-02-01,2010-02-08,31,2010_8_santiago_movistar_open,5,0,29,0,2,0,32,Bellucci T.,Monaco J.,35.0,,santiago_movistar_open
atp,2010,9,Zagreb,PBZ Zagreb Indoors,atp_250,hard,3,False,2010-02-01,2010-02-07,31,2010_9_zagreb_pbz_zagreb_indoors,5,0,29,0,2,0,32,Cilic M.,Berrer M.,10.0,,zagreb_pbz_zagreb_indoors
atp,2010,10,Costa Do Sauipe,Brasil Open,atp_250,clay,3,True,2010-02-08,2010-02-14,31,2010_10_costa_do_sauipe_brasil_open,5,0,30,0,1,0,32,Ferrero J.C.,Kubot L.,22.0,,costa_do_sauipe_brasil_open
atp,2010,11,Rotterdam,ABN AMRO World Tennis Tournament,atp_500,hard,3,False,2010-02-08,2010-02-14,31,2010_11_rotterdam_abn_amro_world_tennis_tournament,5,0,27,0,3,1,32,Soderling R.,Youzhny M.,8.0,,rotterdam_abn_amro_world_tennis_tournament
atp,2010,12,San Jose,SAP Open,atp_250,hard,3,False,2010-02-08,2010-02-14,31,2010_12_san_jose_sap_open,5,0,31,0,0,0,32,Verdasco F.,Roddick A.,11.0,,san_jose_sap_open
atp,2010,13,Buenos Aires,Copa Telmex,atp_250,clay,3,True,2010-02-15,2010-02-21,31,2010_13_buenos_aires_copa_telmex,5,0,30,0,0,1,32,Ferrero J.C.,Ferrer D.,22.0,,buenos_aires_copa_telmex
atp,2010,14,Marseille,Open 13,atp_250,hard,3,False,2010-02-15,2010-02-21,27,2010_14_marseille_open_13,5,0,27,0,0,0,28,Llodra M.,Benneteau J.,79.0,,marseille_open_13
atp,2010,15,Memphis,Regions Morgan Keegan Championships,atp_500,hard,3,False,2010-02-15,2010-02-21,31,2010_15_memphis_regions_morgan_keegan_championships,5,0,30,0,1,0,32,Querrey S.,Isner J.,31.0,,memphis_regions_morgan_keegan_championships
atp,2010,16,Acapulco,Abierto Mexicano,atp_500,clay,3,True,2010-02-22,2010-02-28,31,2010_16_acapulco_abierto_mexicano,5,0,30,0,1,0,32,Ferrer D.,Ferrero J.C.,17.0,,acapulco_abierto_mexicano
atp,2010,17,Delray Beach,International Championships,atp_250,hard,3,True,2010-02-22,2010-02-28,31,2010_17_delray_beach_international_championships,5,0,29,0,1,1,32,Gulbis E.,Karlovic I.,72.0,,delray_beach_international_championships
atp,2010,18,Dubai,Dubai Tennis Championships,atp_500,hard,3,True,2010-02-22,2010-02-28,31,2010_18_dubai_dubai_tennis_championships,5,0,28,0,3,0,32,Djokovic N.,Youzhny M.,2.0,,dubai_dubai_tennis_championships
atp,2010,19,Indian Wells,BNP Paribas Open,masters_1000,hard,3,True,2010-03-11,2010-03-21,95,2010_19_indian_wells_bnp_paribas_open,7,0,88,0,4,3,96,Ljubicic I.,Roddick A.,26.0,,indian_wells_bnp_paribas_open
atp,2010,20,Miami,Sony Ericsson Open,masters_1000,hard,3,True,2010-03-24,2010-04-04,95,2010_20_miami_sony_ericsson_open,7,0,90,0,5,0,96,Roddick A.,Berdych T.,8.0,,miami_sony_ericsson_open
atp,2010,21,Casablanca,Grand Prix Hassan II,atp_250,clay,3,True,2010-04-05,2010-04-11,27,2010_21_casablanca_grand_prix_hassan_ii,5,0,27,0,0,0,28,Wawrinka S.,Hanescu V.,23.0,,casablanca_grand_prix_hassan_ii
atp,2010,22,Houston,U.S. Men's Clay Court Championships,atp_250,clay,3,True,2010-04-05,2010-04-10,27,2010_22_houston_u_s_men_s_clay_court_championships,5,0,25,0,2,0,28,Chela J.I.,Querrey S.,82.0,,houston_u_s_men_s_clay_court_championships
atp,2010,23,Monte Carlo,Monte Carlo Masters,masters_1000,clay,3,True,2010-04-11,2010-04-18,55,2010_23_monte_carlo_monte_carlo_masters,6,0,54,0,1,0,56,Nadal R.,Verdasco F.,3.0,,monte_carlo_monte_carlo_masters
atp,2010,24,Barcelona,Open Banco Sabadell,atp_500,clay,3,True,2010-04-19,2010-04-25,55,2010_24_barcelona_open_banco_sabadell,6,0,51,0,4,0,56,Verdasco F.,Soderling R.,9.0,1.674,barcelona_open_banco_sabadell
atp,2010,25,Rome,Internazionali BNL d'Italia,masters_1000,clay,3,True,2010-04-25,2010-05-02,55,2010_25_rome_internazionali_bnl_d_italia,6,0,53,0,1,1,56,Nadal R.,Ferrer D.,3.0,1.038,rome_internazionali_bnl_d_italia
atp,2010,26,Belgrade,Serbia Open,atp_250,clay,3,True,2010-05-03,2010-05-09,27,2010_26_belgrade_serbia_open,5,0,26,0,1,0,28,Querrey S.,Isner J.,22.0,1.7975,belgrade_serbia_open
atp,2010,27,Estoril,Estoril Open,atp_250,clay,3,True,2010-05-03,2010-05-09,27,2010_27_estoril_estoril_open,5,0,24,0,3,0,28,Montanes A.,Gil F.,34.0,3.055,estoril_estoril_open
atp,2010,28,Munich,BMW Open,atp_250,clay,3,True,2010-05-03,2010-05-09,31,2010_28_munich_bmw_open,5,0,30,0,1,0,32,Youzhny M.,Cilic M.,15.0,1.43,munich_bmw_open
atp,2010,29,Madrid,Mutua Madrileña Madrid Open,masters_1000,clay,3,True,2010-05-09,2010-05-16,55,2010_29_madrid_mutua_madrile_a_madrid_open,6,0,50,0,5,0,56,Nadal R.,Federer R.,3.0,1.092,madrid_mutua_madrile_a_madrid_open
atp,2010,30,Nice,Open de Nice Côte d’Azur,atp_250,clay,3,True,2010-05-16,2010-05-22,27,2010_30_nice_open_de_nice_c_te_d_azur,5,0,27,0,0,0,28,Gasquet R.,Verdasco F.,68.0,1.526,nice_open_de_nice_c_te_d_azur
atp,2010,31,Paris,French Open,grand_slam,clay,5,True,2010-05-23,2010-06-06,127,2010_31_paris_french_open,7,0,122,0,5,0,128,Nadal R.,Soderling R.,2.0,1.0543,paris_french_open
atp,2010,32,Halle,Gerry Weber Open,atp_250,grass,3,True,2010-06-07,2010-06-13,31,2010_32_halle_gerry_weber_open,5,0,31,0,0,0,32,Hewitt L.,Federer R.,32.0,2.354,halle_gerry_weber_open
